@relation AVRO_Training_Set_2

@attribute ' Size' numeric
@attribute ' Number Of Revisions(numNR)' numeric
@attribute 'Number Of DefectFixes(NumFix)' numeric
@attribute 'Number Of Comment Lines In Class' numeric
@attribute totalInvokedClasses numeric
@attribute 'Number Of Methods' numeric
@attribute 'Number Of Java Imports' numeric
@attribute ' Number Of Api Imports' numeric
@attribute 'Number Of Package Imports' numeric
@attribute 'Number Of Authors (numAuth)' numeric
@attribute 'CHURN value' numeric
@attribute ' CHURN MAX' numeric
@attribute ' CHURN Averange' numeric
@attribute 'LOC touched value' numeric
@attribute 'LOC added MAX' numeric
@attribute 'LOC added Averange' numeric
@attribute 'LOC deleted MAX' numeric
@attribute 'LOC deleted Averange' numeric
@attribute 'Is Buggy ' {NO,YES}

@data
287,2,0,4,1,2,3,0,2,1,287,279,143.5,291,279,144.5,2,144.5,NO
275,2,0,2,1,3,3,0,2,1,275,269,137.5,281,269,139,3,139,NO
383,1,0,5,4,3,3,0,3,1,383,383,383,383,383,383,0,383,NO
223,1,0,5,2,9,1,0,2,1,223,223,223,223,223,223,0,223,NO
489,1,0,6,3,5,1,0,3,1,489,489,489,489,489,489,0,489,NO
358,1,0,7,3,25,4,0,3,1,358,358,358,358,358,358,0,358,NO
225,1,0,2,2,22,3,0,3,1,225,225,225,225,225,225,0,225,NO
40,3,0,2,0,1,1,0,0,1,92,44,30.666667,92,44,29.333333,4,29.333333,NO
86,5,0,5,1,4,5,0,0,1,155,69,31,189,69,34.4,16,34.4,NO
87,3,0,4,0,5,3,0,0,1,174,87,58,176,87,58.333333,1,58.333333,NO
183,7,0,17,10,7,6,2,13,1,288,105,41.142857,382,105,47.857143,25,47.857143,NO
174,8,0,11,11,2,3,2,7,1,298,124,37.25,378,124,42.25,24,42.25,NO
110,4,0,2,6,4,6,2,0,1,244,118,61,294,118,65.25,26,65.25,NO
93,3,0,5,0,3,5,2,0,1,180,87,60,180,87,60,0,60,NO
42,3,0,2,0,1,3,0,0,1,82,40,27.333333,82,40,27.333333,0,27.333333,NO
30,1,0,3,0,0,1,0,1,1,30,30,30,30,30,30,0,30,YES
244,8,0,11,4,0,11,2,10,1,440,194,55,500,194,58.625,13,58.625,YES
118,7,0,3,2,7,4,0,4,1,246,92,35.142857,336,92,39,41,39,YES
67,7,0,2,1,5,2,0,6,1,153,61,21.857143,187,61,22.571429,17,22.571429,YES
85,4,0,3,3,4,5,0,9,1,162,77,40.5,186,77,43.5,7,43.5,NO
124,7,0,5,3,5,5,0,11,1,244,118,34.857143,282,118,37.428571,13,37.428571,YES
105,3,0,6,3,6,5,5,1,1,189,84,63,203,84,65.333333,7,65.333333,NO
28,3,0,2,0,1,2,0,0,1,56,28,18.666667,62,28,19.666667,3,19.666667,NO
269,11,0,16,7,12,5,2,3,1,500,225,45.454545,556,225,47.727273,12,47.727273,YES
48,7,0,2,0,3,0,0,3,1,379,125,54.142857,433,125,43.285714,88,43.285714,YES
36,5,0,2,0,1,0,0,3,1,93,43,18.6,111,43,19,6,19,YES
40,1,0,2,0,2,0,0,2,1,40,40,40,40,40,40,0,40,NO
28,1,0,2,0,0,0,0,2,1,28,28,28,28,28,28,0,28,NO
28,3,0,1,0,0,0,0,1,1,62,30,20.666667,62,30,20,2,20,NO
64,1,0,2,0,2,0,0,1,1,64,64,64,64,64,64,0,64,NO
56,3,0,3,3,0,2,0,8,1,109,53,36.333333,121,53,38.333333,6,38.333333,YES
41,3,0,2,2,0,0,0,5,1,97,46,32.333333,105,46,32,9,32,YES
80,2,0,2,2,5,1,0,0,1,160,80,80,160,80,80,0,80,NO
24,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,NO
25,1,0,2,0,0,0,0,0,1,1,1,1,1,1,1,0,1,NO
341,2,1,22,8,19,10,3,1,1,3,2,1.5,7,3,2.5,1,2.5,NO
728,4,1,40,26,52,12,6,0,1,44,22,11,70,23,9.25,32,9.25,YES
24,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,NO
218,1,0,24,7,8,8,0,4,1,1,1,1,3,2,2,1,2,YES
206,2,1,19,7,4,11,0,5,1,14,13,7,16,13,7.5,1,7.5,YES
34,1,0,2,0,3,3,0,0,1,3,3,3,5,4,4,1,4,NO
36,2,1,6,0,0,1,0,0,1,1,1,0.5,11,3,3,3,3,NO
36,2,0,5,0,0,0,0,0,1,1,1,0.5,3,1,1,1,1,NO
26,1,0,3,0,0,0,0,1,1,27,27,27,27,27,27,0,27,NO
428,3,0,18,6,33,6,0,7,1,150,145,50,178,155,54.666667,10,54.666667,YES
462,4,1,13,4,26,6,1,8,1,1,1,0.25,21,5,2.75,5,2.75,YES
191,3,1,3,1,14,5,0,6,1,75,68,25,101,11,6.666667,79,6.666667,YES
24,1,0,3,0,0,0,0,0,1,0,0,0,2,1,1,1,1,NO
24,2,0,2,0,0,1,0,0,1,6,5,3,10,2,1.5,6,1.5,NO
57,1,0,2,1,3,1,2,7,1,1,1,1,1,1,1,0,1,NO
54,1,0,5,0,3,1,0,6,1,1,1,1,1,1,1,0,1,NO
192,3,0,9,4,4,3,0,4,1,192,190,64,370,190,93.666667,88,93.666667,NO
300,2,0,3,5,27,4,0,3,1,1,1,0.5,5,2,1.5,1,1.5,NO
250,1,0,3,2,22,3,0,2,1,1,1,1,5,3,3,2,3,NO
627,2,1,30,5,29,5,0,3,1,6,5,3,10,5,4,2,4,NO
37,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,NO
35,1,0,2,0,0,1,0,1,1,1,1,1,1,1,1,0,1,NO
279,3,0,4,1,1,3,0,1,1,7,7,2.333333,17,3,1.666667,10,1.666667,NO
274,1,0,2,1,3,3,0,1,1,0,0,0,2,1,1,1,1,NO
398,3,0,2,4,29,3,3,6,1,401,397,133.666667,433,397,138.666667,9,138.666667,NO
240,3,0,2,6,21,4,3,6,1,243,239,81,255,239,82.666667,4,82.666667,YES
74,2,0,1,1,2,1,0,4,1,75,74,37.5,75,74,37.5,0,37.5,NO
69,3,0,2,1,2,2,0,1,1,70,52,23.333333,70,52,23.333333,0,23.333333,NO
203,2,0,2,4,8,2,0,4,1,21,20,10.5,163,71,36,91,36,NO
229,2,0,1,2,24,3,0,6,1,130,129,65,280,75,38,204,38,NO
202,2,0,2,4,21,4,0,6,1,24,23,12,186,81,41,104,41,NO
102,2,0,1,2,2,2,0,2,1,103,102,51.5,103,102,51.5,0,51.5,YES
144,2,0,3,1,6,2,0,1,1,145,144,72.5,149,144,73.5,2,73.5,YES
337,3,0,7,5,5,4,0,3,1,338,337,112.666667,340,337,113,1,113,NO
94,2,0,1,0,0,1,0,0,1,95,94,47.5,99,94,48.5,2,48.5,NO
382,2,0,11,12,12,5,5,0,1,383,382,191.5,383,382,191.5,0,191.5,YES
138,3,0,2,2,4,3,0,2,1,139,138,46.333333,141,138,46.666667,1,46.666667,NO
40,1,0,2,0,1,1,0,0,1,1,1,1,1,1,1,0,1,NO
86,1,0,5,1,4,5,0,0,1,1,1,1,3,2,2,1,2,NO
90,1,0,4,0,5,5,0,0,1,4,4,4,10,7,7,3,7,NO
149,1,0,1,0,3,3,0,1,1,149,149,149,149,149,149,0,149,NO
74,1,0,1,0,7,0,0,0,1,74,74,74,74,74,74,0,74,NO
231,2,0,17,11,8,7,2,13,1,49,48,24.5,59,53,27,5,27,NO
221,2,0,11,12,3,8,2,13,1,48,36,24,68,40,29,6,29,NO
110,1,0,2,6,4,6,2,0,1,1,1,1,3,2,2,1,2,NO
94,1,0,5,0,3,6,2,0,1,2,2,2,6,4,4,2,4,NO
42,1,0,2,0,1,3,0,0,1,1,1,1,5,3,3,2,3,NO
36,2,1,2,0,0,5,0,0,1,7,4,3.5,13,6,5,2,5,NO
304,4,2,14,6,10,12,2,11,1,61,27,15.25,125,40,23.25,14,23.25,YES
117,3,2,2,2,7,3,0,3,1,6,3,2,22,6,3.666667,8,3.666667,YES
65,7,4,1,1,3,1,0,4,1,34,14,4.857143,62,16,4.285714,18,4.285714,YES
113,4,1,5,3,4,5,0,9,1,29,16,7.25,39,18,8.5,3,8.5,NO
128,3,1,5,3,5,5,0,11,1,5,4,1.666667,9,5,2.333333,1,2.333333,YES
105,1,0,6,3,6,5,5,1,1,1,1,1,5,3,3,2,3,NO
28,1,0,2,0,1,2,0,0,1,1,1,1,1,1,1,0,1,NO
287,4,0,17,7,13,6,2,3,1,19,11,4.75,27,12,5.75,1,5.75,YES
70,2,0,5,1,3,1,0,3,1,71,67,35.5,83,67,38.5,6,38.5,YES
47,2,1,2,0,3,0,0,2,1,0,0,0,4,1,1,1,1,YES
35,2,1,2,0,1,0,0,2,1,0,0,0,4,1,1,1,1,NO
40,2,0,2,0,2,0,0,2,1,1,1,0.5,3,1,1,1,1,YES
28,1,0,2,0,0,0,0,2,1,1,1,1,1,1,1,0,1,NO
27,2,0,1,0,0,0,0,1,1,2,1,1,6,2,1.5,3,1.5,NO
71,2,0,2,0,3,0,0,1,1,8,7,4,18,12,6.5,5,6.5,YES
80,5,2,5,3,0,2,0,6,1,25,13,5,47,13,7.2,7,7.2,NO
40,2,1,2,2,0,0,0,4,1,0,0,0,4,1,1,1,1,YES
87,2,0,2,2,6,1,0,1,1,7,5,3.5,17,8,6,3,6,NO
